time,deviceName,location,object_hAcc,object_sat
2023-01-20 15:32:00.522189261+00:00,A0013,43.2510481::-7.3367089,14,8
2023-01-20 18:10:13.932282103+00:00,A0013,43.2511249::-7.3371262,8,8
2023-01-20 18:39:23.516646396+00:00,A0013,43.2512114::-7.3386171,7,7
2023-01-20 20:15:23.398884827+00:00,A0013,43.2512057::-7.3386441,7,6
2023-01-21 09:56:15.494415399+00:00,A0013,43.2514397::-7.3369613,33,7
2023-01-21 10:11:36.369393222+00:00,A0013,43.2514788::-7.3368702,5,10
2023-01-21 10:26:46.496097320+00:00,A0013,43.2514916::-7.3366648,12,10
2023-01-21 10:42:04.424126729+00:00,A0013,43.2513579::-7.336555,13,10
2023-01-21 10:57:20.648967320+00:00,A0013,43.2513438::-7.3371978,13,10
2023-01-21 11:12:39.467269185+00:00,A0013,43.2515137::-7.3368886,12,9
2023-01-21 11:28:35.508994663+00:00,A0013,43.2513769::-7.336762,4,8
2023-01-21 13:49:15.300791058+00:00,A0013,43.2514855::-7.3368855,7,10
2023-01-21 14:04:29.342864370+00:00,A0013,43.2515627::-7.3362003,30,8
2023-01-21 14:19:39.398382463+00:00,A0013,43.2511204::-7.3365436,19,8
2023-01-21 14:34:57.281564173+00:00,A0013,43.2512903::-7.3365459,20,8
2023-01-21 14:50:14.442826836+00:00,A0013,43.2515223::-7.3367412,16,8
2023-01-21 15:05:32.844446664+00:00,A0013,43.2513722::-7.3370678,16,8
2023-01-21 15:20:57.423510823+00:00,A0013,43.251319::-7.3367727,14,8
2023-01-21 15:36:23.402431177+00:00,A0013,43.2512863::-7.3369377,8,10
2023-01-21 15:51:32.488752137+00:00,A0013,43.250879::-7.3366201,23,10
2023-01-21 16:07:05.906400283+00:00,A0013,43.2513688::-7.3366616,7,8
2023-01-21 16:22:30.441402555+00:00,A0013,43.2513936::-7.3368429,6,8
2023-01-21 16:38:05.604431880+00:00,A0013,43.2512885::-7.3369328,10,10
2023-01-21 18:21:45.341173347+00:00,A0013,43.2513076::-7.3386339,19,8
2023-01-22 11:54:59.605478911+00:00,A0013,43.2512775::-7.3385796,5,8
2023-01-22 12:25:33.564807519+00:00,A0013,43.2513626::-7.3387812,7,9
2023-01-22 12:55:39.744515083+00:00,A0013,43.2512651::-7.3385355,14,8
2023-01-22 13:26:10.526787317+00:00,A0013,43.251255::-7.3385663,4,7
2023-01-22 15:55:53.607387344+00:00,A0013,43.251298::-7.3385391,19,8
2023-01-22 16:26:30.631490118+00:00,A0013,43.2512495::-7.3385334,8,8
2023-01-22 16:57:06.385148843+00:00,A0013,43.2512117::-7.3386022,4,12
2023-01-22 17:27:05.510342772+00:00,A0013,43.2512703::-7.3385045,18,10
2023-01-22 19:57:05.565020441+00:00,A0013,43.2512358::-7.3385808,9,8
2023-01-22 20:27:15.961819073+00:00,A0013,43.2512519::-7.3385612,7,8
2023-01-22 20:57:35.486679588+00:00,A0013,43.2512319::-7.3385361,3,8
2023-01-22 21:27:51.836151493+00:00,A0013,43.2512742::-7.3385557,2,8
2023-01-22 23:58:23.511852716+00:00,A0013,43.2512686::-7.3385717,2,7
2023-01-23 00:28:28.791039186+00:00,A0013,43.25123::-7.3385409,7,8
2023-01-23 00:58:36.326008102+00:00,A0013,43.2512892::-7.3386494,3,8
2023-01-23 01:29:05.270514593+00:00,A0013,43.2512945::-7.3385254,3,9
2023-01-23 11:44:05.429490812+00:00,A0013,43.2512239::-7.3385229,2,9
2023-01-23 12:14:10.323288171+00:00,A0013,43.2513514::-7.3383965,9,8
2023-01-23 12:44:12.272582844+00:00,A0013,43.2512994::-7.3386281,8,8
2023-01-23 15:14:34.913903870+00:00,A0013,43.2511883::-7.3386215,4,7
2023-01-23 15:45:07.921138531+00:00,A0013,43.2512625::-7.3385636,4,9
2023-01-23 16:15:10.804572903+00:00,A0013,43.2512022::-7.3385501,8,8
2023-01-23 16:45:38.741205729+00:00,A0013,43.2512427::-7.3385552,4,7
2023-01-23 19:15:48.936301268+00:00,A0013,43.2512739::-7.338572,2,9
2023-01-23 19:46:19.972065140+00:00,A0013,43.2512944::-7.3385318,2,10
2023-01-23 20:16:23.441936066+00:00,A0013,43.2513003::-7.3385579,4,10
2023-01-23 20:46:21.752720494+00:00,A0013,43.2513009::-7.3385115,5,8
2023-01-23 23:16:48.941466312+00:00,A0013,43.2512917::-7.3385528,3,9
2023-01-23 23:46:54.450852120+00:00,A0013,43.2512847::-7.3386075,5,10
2023-01-24 00:16:59.319517686+00:00,A0013,43.2512999::-7.338604,7,8
2023-01-24 00:47:29.338007961+00:00,A0013,43.2512722::-7.3386423,3,7
2023-01-24 03:17:50.507506401+00:00,A0013,43.2513036::-7.3385401,8,11
2023-01-24 03:47:54.424592460+00:00,A0013,43.2513356::-7.3385823,10,12
2023-01-24 04:17:56.382601100+00:00,A0013,43.2512796::-7.33856,8,14
2023-01-24 04:48:03.284995677+00:00,A0013,43.2513555::-7.3385389,8,11
2023-01-24 07:19:04.410966294+00:00,A0013,43.2513304::-7.3386234,13,7
2023-01-24 07:49:35.491220999+00:00,A0013,43.2513154::-7.3385946,2,9
2023-01-24 08:19:40.335635048+00:00,A0013,43.2513578::-7.3385873,4,8
2023-01-24 08:50:05.252192263+00:00,A0013,43.2512885::-7.3385544,3,9
2023-01-24 11:20:25.485520714+00:00,A0013,43.2512378::-7.3385328,8,7
2023-01-24 11:50:52.493514755+00:00,A0013,43.2513117::-7.338658,3,8
2023-01-24 12:21:22.328471200+00:00,A0013,43.2513046::-7.338588,6,8
2023-01-24 12:51:22.262086718+00:00,A0013,43.2513212::-7.3386584,14,8
2023-01-24 15:21:50.964265876+00:00,A0013,43.251421::-7.338706,29,7
2023-01-24 15:51:53.550672885+00:00,A0013,43.2512992::-7.3386674,16,9
2023-01-24 16:21:56.430194405+00:00,A0013,43.2512354::-7.3386089,9,8
2023-01-24 16:52:12.379223726+00:00,A0013,43.2512789::-7.3385434,6,8
2023-01-24 19:23:19.561746919+00:00,A0013,43.251325::-7.3385595,3,7
2023-01-24 19:53:29.657340089+00:00,A0013,43.2513058::-7.3385917,7,8
2023-01-24 20:23:39.604006169+00:00,A0013,43.2512747::-7.3384206,14,8
2023-01-24 20:54:05.413816278+00:00,A0013,43.2513033::-7.3386162,3,11
2023-01-24 23:54:48.927803067+00:00,A0013,43.2513273::-7.3386618,1,7
2023-01-25 00:25:18.872209475+00:00,A0013,43.2512374::-7.3386216,3,9
2023-01-25 00:55:25.746465534+00:00,A0013,43.2512592::-7.3385812,4,8
2023-01-25 12:02:20.450300880+00:00,A0013,43.2512905::-7.3385757,6,9
2023-01-25 12:32:25.463872176+00:00,A0013,43.2512799::-7.3386022,10,9
2023-01-25 13:02:26.342505202+00:00,A0013,43.2513493::-7.3385404,10,8
2023-01-25 13:33:05.501390017+00:00,A0013,43.2513094::-7.3385785,2,10
2023-01-25 16:03:37.470008061+00:00,A0013,43.2513043::-7.3384956,8,7
2023-01-25 16:34:05.459755606+00:00,A0013,43.2513008::-7.3386369,2,8
2023-01-25 17:04:15.312229382+00:00,A0013,43.2513468::-7.3386103,4,8
2023-01-25 17:34:43.246892354+00:00,A0013,43.2513101::-7.3385586,2,7
2023-01-25 20:04:49.465939947+00:00,A0013,43.2513376::-7.3385935,1,11
2023-01-25 20:34:53.439168441+00:00,A0013,43.2513195::-7.3385589,5,10
2023-01-25 21:04:53.324950126+00:00,A0013,43.2513032::-7.3385653,17,8
2023-01-25 21:35:25.286122213+00:00,A0013,43.2513392::-7.3385925,2,8
2023-01-26 00:06:13.520197520+00:00,A0013,43.2512992::-7.338579,2,11
2023-01-26 00:36:20.487854565+00:00,A0013,43.2513318::-7.3384816,14,10
2023-01-26 01:06:25.369105023+00:00,A0013,43.2513382::-7.3385225,4,8
2023-01-26 04:07:23.233161376+00:00,A0013,43.251332::-7.3386273,8,7
2023-01-26 04:38:04.906171504+00:00,A0013,43.2513574::-7.3385943,2,9
2023-01-26 05:08:03.859813967+00:00,A0013,43.251319::-7.3386242,21,8
2023-01-26 05:38:15.763082373+00:00,A0013,43.2513666::-7.3386435,14,8
2023-01-26 08:08:48.940968585+00:00,A0013,43.2512182::-7.3385434,5,7
2023-01-26 08:38:53.955580760+00:00,A0013,43.2512975::-7.3383745,33,8
2023-01-26 09:08:55.783124045+00:00,A0013,43.2513454::-7.3385623,13,8
2023-01-26 09:39:06.735077715+00:00,A0013,43.2512353::-7.3383388,23,8
2023-01-26 12:09:58.921969458+00:00,A0013,43.2512774::-7.3386038,11,8
2023-01-26 12:40:31.925258858+00:00,A0013,43.2513246::-7.3386095,6,7
2023-01-26 13:10:40.813073769+00:00,A0013,43.2513435::-7.3385508,5,8
2023-01-26 13:41:04.741063763+00:00,A0013,43.2513915::-7.3386079,2,9
2023-01-26 16:11:12.926790503+00:00,A0013,43.2513005::-7.3386202,4,8
2023-01-26 16:41:45.911888997+00:00,A0013,43.2513046::-7.3385681,3,7
2023-01-26 17:12:04.811233267+00:00,A0013,43.251381::-7.3386291,4,9
2023-01-26 17:42:05.726331769+00:00,A0013,43.2513741::-7.3385169,14,8
2023-01-26 20:12:48.916152026+00:00,A0013,43.2514183::-7.3385497,2,7
2023-01-26 20:42:53.928130579+00:00,A0013,43.2513425::-7.3385886,10,8
2023-01-26 21:12:58.795175613+00:00,A0013,43.2512097::-7.3385818,6,8
2023-01-26 21:43:26.743170244+00:00,A0013,43.2512998::-7.3385052,4,9
2023-01-27 00:14:05.498740738+00:00,A0013,43.2513522::-7.3385581,5,9
2023-01-27 00:44:14.486772168+00:00,A0013,43.2512796::-7.3385397,7,8
2023-01-27 01:14:35.375131210+00:00,A0013,43.2512373::-7.3385875,3,8
2023-01-27 04:15:22.487536527+00:00,A0013,43.251324::-7.3386148,6,7
2023-01-27 04:45:59.473429181+00:00,A0013,43.2513311::-7.3385977,2,9
2023-01-27 05:16:05.446153016+00:00,A0013,43.2512826::-7.3385463,5,8
2023-01-27 05:46:22.346194768+00:00,A0013,43.2513817::-7.3386906,4,8
2023-01-27 12:50:35.429368606+00:00,A0013,43.2513566::-7.3386922,3,9
2023-01-27 13:20:59.464701786+00:00,A0013,43.2513231::-7.338679,3,8
2023-01-27 13:51:29.348526689+00:00,A0013,43.2513001::-7.3386404,2,8
2023-01-27 14:21:49.304703036+00:00,A0013,43.2513583::-7.3385831,2,9
2023-01-27 16:51:37.470272039+00:00,A0013,43.2513435::-7.3385763,2,10
2023-01-27 17:21:39.943521277+00:00,A0013,43.2513223::-7.3385598,5,9
2023-01-27 17:51:42.284743317+00:00,A0013,43.2513342::-7.3385355,15,8
2023-01-27 18:21:49.767671556+00:00,A0013,43.2512334::-7.338852,21,8
2023-01-28 14:05:52.935022151+00:00,A0013,43.2513072::-7.3385626,1,7
2023-01-28 14:36:18.943665507+00:00,A0013,43.2512964::-7.3385817,1,8
2023-01-28 15:06:22.802229025+00:00,A0013,43.2513629::-7.3385823,5,8
2023-01-28 15:36:26.745922504+00:00,A0013,43.251268::-7.3385594,4,8
2023-01-29 14:52:52.452968356+00:00,A0013,43.2513301::-7.3386047,8,8
2023-01-29 15:23:05.437520448+00:00,A0013,43.2513346::-7.3385988,3,8
2023-01-29 15:53:35.331038158+00:00,A0013,43.2512928::-7.3385871,4,9
2023-01-29 16:24:07.274026352+00:00,A0013,43.25135::-7.3385466,3,8
2023-01-30 12:24:44.758716615+00:00,A0013,43.2536149::-7.345918,144,5
2023-01-30 12:49:21.734804853+00:00,A0013,43.2535812::-7.3460108,22,7
2023-01-30 13:12:27.717167013+00:00,A0013,43.2537774::-7.345446,9,7
2023-01-30 13:21:03.937189203+00:00,A0013,43.254062::-7.3455629,4,8
2023-01-30 13:48:57.406729719+00:00,A0013,43.2536456::-7.3454346,15,8
2023-01-30 13:58:04.727538081+00:00,A0013,43.2537702::-7.3453254,10,8
2023-01-30 14:10:24.773354755+00:00,A0013,43.2536517::-7.3449989,6,8
2023-01-30 14:24:05.836685292+00:00,A0013,43.2537432::-7.3454364,3,10
2023-01-30 15:02:57.951326843+00:00,A0013,43.2540102::-7.345741,11,8
2023-01-30 16:12:52.927379790+00:00,A0013,43.2537835::-7.3455429,5,8
2023-01-30 16:37:45.957575867+00:00,A0013,43.2540704::-7.3457149,12,8
2023-01-30 17:16:52.788934657+00:00,A0013,43.2538383::-7.3446929,9,7
2023-01-30 17:45:39.755628318+00:00,A0013,43.2536628::-7.3441932,8,6
2023-01-30 18:28:40.163468888+00:00,A0013,43.2522075::-7.3389127,7,5
2023-01-30 18:33:04.917339514+00:00,A0013,43.2515266::-7.338316,6,7
2023-01-30 18:44:26.820349530+00:00,A0013,43.251283::-7.3385072,9,8
2023-01-30 18:59:38.790469312+00:00,A0013,43.2512473::-7.3385374,23,8
2023-01-30 19:33:36.751179759+00:00,A0013,43.2513927::-7.3384959,8,8
2023-01-30 20:51:01.728700039+00:00,A0013,43.2512418::-7.3384431,4,6
2023-01-31 01:32:40.730447476+00:00,A0013,43.2497682::-7.3375893,192,3
2023-01-31 10:15:34.774879211+00:00,A0013,43.2513029::-7.3384958,15,5
2023-01-31 10:34:57.471226986+00:00,A0013,43.2531237::-7.3431462,4,6
2023-01-31 10:44:52.647740613+00:00,A0013,43.2529861::-7.3451455,3,7
2023-01-31 11:00:38.739173470+00:00,A0013,43.2539523::-7.3462108,9,8
2023-01-31 11:15:50.323509336+00:00,A0013,43.253946::-7.3462467,9,8
2023-01-31 11:31:06.263478072+00:00,A0013,43.2539783::-7.3462715,7,8
2023-01-31 11:46:35.801834266+00:00,A0013,43.2539253::-7.3462002,4,8
2023-01-31 12:01:45.501032439+00:00,A0013,43.2539592::-7.3462328,9,8
2023-01-31 12:17:31.371418826+00:00,A0013,43.2538353::-7.3464682,3,7
2023-01-31 12:33:05.252010188+00:00,A0013,43.2539282::-7.3461621,3,8
2023-01-31 12:50:45.906986762+00:00,A0013,43.2539545::-7.346101,4,8
2023-01-31 14:34:35.265954248+00:00,A0013,43.253997::-7.3462536,7,7
2023-01-31 14:50:11.350502129+00:00,A0013,43.2539961::-7.3463437,6,7
2023-01-31 15:05:47.508265845+00:00,A0013,43.2541156::-7.3461634,7,7
2023-01-31 15:26:52.482215169+00:00,A0013,43.253837::-7.3463131,8,8
2023-01-31 15:40:07.522783127+00:00,A0013,43.2538848::-7.3459461,5,8
2023-01-31 15:54:29.306463632+00:00,A0013,43.2539083::-7.3464966,4,8
2023-01-31 16:20:20.453871569+00:00,A0013,43.2539021::-7.345609,10,9
2023-01-31 16:46:08.245406274+00:00,A0013,43.2537572::-7.3454298,11,9
2023-01-31 17:08:52.283710657+00:00,A0013,43.2540113::-7.345837,18,8
2023-01-31 17:16:36.520092862+00:00,A0013,43.2538837::-7.3461924,14,8
2023-01-31 17:58:10.618384470+00:00,A0013,43.2535628::-7.3410421,7,7
2023-01-31 18:02:01.275013751+00:00,A0013,43.2523401::-7.3382939,7,5
2023-01-31 18:15:24.346263750+00:00,A0013,43.2512553::-7.3383183,11,6
2023-01-31 18:30:34.802024766+00:00,A0013,43.2511659::-7.3384988,15,9
2023-01-31 18:51:12.330636052+00:00,A0013,43.2513581::-7.3385081,8,7
2023-01-31 21:05:49.268119244+00:00,A0013,43.2511863::-7.3385774,3,6
2023-01-31 21:37:03.250424858+00:00,A0013,43.2512157::-7.338521,2,6
2023-01-31 21:46:03.289587403+00:00,A0013,43.2513097::-7.3385528,4,6
2023-01-31 22:12:12.926714723+00:00,A0013,43.2511812::-7.3386106,8,6
2023-01-31 22:32:22.450653832+00:00,A0013,43.2511953::-7.3383975,3,7
2023-02-01 01:56:50.342072058+00:00,A0013,43.2511966::-7.3385769,8,5
2023-02-01 02:06:19.323098555+00:00,A0013,43.2510854::-7.3386606,6,5
2023-02-01 02:30:54.464410350+00:00,A0013,43.2512252::-7.3381081,11,6
2023-02-01 02:39:40.547255220+00:00,A0013,43.2511959::-7.3380972,9,7
2023-02-01 02:48:05.343901414+00:00,A0013,43.2512025::-7.3382132,8,8
2023-02-01 02:57:26.285958101+00:00,A0013,43.2512796::-7.3381253,2,7
2023-02-01 03:07:31.683227421+00:00,A0013,43.2512808::-7.3380932,9,8
2023-02-01 03:15:58.241593568+00:00,A0013,43.2512044::-7.3387479,5,7
2023-02-01 03:25:52.424102372+00:00,A0013,43.2510942::-7.3385839,5,7
2023-02-01 03:45:25.341166339+00:00,A0013,43.2511678::-7.3386554,5,7
2023-02-01 06:10:35.362082319+00:00,A0013,43.2511925::-7.3384623,18,5
2023-02-01 10:43:24.291798393+00:00,A0013,43.2515441::-7.3382856,6,5
2023-02-01 10:53:14.388896958+00:00,A0013,43.2528506::-7.3397971,3,7
2023-02-01 11:03:06.379006357+00:00,A0013,43.2496615::-7.3428663,3,8
2023-02-01 11:31:33.369187080+00:00,A0013,43.2468919::-7.3433351,7,8
2023-02-01 11:46:54.429809875+00:00,A0013,43.2468834::-7.3434552,9,8
2023-02-01 12:02:41.909947163+00:00,A0013,43.2467914::-7.3433828,4,7
2023-02-01 12:22:35.523962429+00:00,A0013,43.2470153::-7.3432666,5,9
2023-02-01 12:37:34.421084984+00:00,A0013,43.247025::-7.3435258,9,8
2023-02-01 13:34:29.744778111+00:00,A0013,43.2472916::-7.3431001,6,8
2023-02-01 13:57:23.602996238+00:00,A0013,43.2469093::-7.3434747,7,9
2023-02-01 15:05:04.923110732+00:00,A0013,43.2471745::-7.3430478,6,10
2023-02-01 15:35:29.370784525+00:00,A0013,43.2468032::-7.3434946,14,10
2023-02-01 15:50:50.356379353+00:00,A0013,43.2471256::-7.343474,12,8
2023-02-01 16:23:07.373249145+00:00,A0013,43.2470899::-7.3430901,7,6
2023-02-01 16:55:40.695843051+00:00,A0013,43.2467338::-7.3432484,4,7
2023-02-01 17:11:51.371002818+00:00,A0013,43.2470537::-7.3432078,3,7
2023-02-01 17:50:29.428571722+00:00,A0013,43.2468354::-7.3435531,4,8
2023-02-01 18:03:47.370413872+00:00,A0013,43.2489043::-7.3431537,5,7
2023-02-01 18:17:25.729931363+00:00,A0013,43.2522747::-7.338932,5,6
2023-02-01 18:26:48.443130654+00:00,A0013,43.2520374::-7.3380019,5,5
2023-02-01 18:43:22.684518299+00:00,A0013,43.2512804::-7.338503,5,6
2023-02-01 18:51:59.262636826+00:00,A0013,43.2511942::-7.3384168,7,7
2023-02-01 20:27:22.477466338+00:00,A0013,43.2512175::-7.3383209,3,7
2023-02-01 21:39:52.944079144+00:00,A0013,43.251288::-7.3384119,2,8
2023-02-01 22:19:59.009304328+00:00,A0013,43.2512613::-7.3384937,6,7
2023-02-01 22:36:53.408328801+00:00,A0013,43.251258::-7.3385139,4,7
2023-02-01 22:46:43.005592217+00:00,A0013,43.2513034::-7.3383133,4,7
2023-02-01 22:54:59.445264683+00:00,A0013,43.2511093::-7.3385498,2,8
2023-02-01 23:41:12.281019893+00:00,A0013,43.2512516::-7.3382722,5,6
2023-02-01 23:54:30.281897190+00:00,A0013,43.2512913::-7.3384034,6,9
2023-02-02 01:01:24.624585763+00:00,A0013,43.2512699::-7.3383315,3,7
2023-02-02 01:21:47.240021911+00:00,A0013,43.2510882::-7.3384585,5,7
2023-02-02 15:34:13.858111322+00:00,A0013,43.2514007::-7.337481,6,7
2023-02-02 16:34:22.042389498+00:00,A0013,43.2515764::-7.3371602,56,6
2023-02-02 16:42:51.918715586+00:00,A0013,43.2513608::-7.3378324,16,9
2023-02-02 17:04:18.756029874+00:00,A0013,43.2516057::-7.3369764,11,9
2023-02-02 17:25:41.021154143+00:00,A0013,43.2514826::-7.3376896,8,11
2023-02-02 18:10:08.969654586+00:00,A0013,43.2517049::-7.3377276,10,9
2023-02-02 18:29:53.192100264+00:00,A0013,43.2513688::-7.337877,7,8
2023-02-02 18:55:52.968909054+00:00,A0013,43.2510987::-7.3386264,5,7
2023-02-02 19:11:58.819846394+00:00,A0013,43.2512059::-7.3384124,6,6
2023-02-02 19:23:06.941231942+00:00,A0013,43.251244::-7.338425,6,6
2023-02-02 19:31:34.851897504+00:00,A0013,43.2511142::-7.338424,3,9
2023-02-02 19:51:06.851874668+00:00,A0013,43.2512032::-7.3382226,7,9
2023-02-02 21:35:19.341068414+00:00,A0013,43.2511985::-7.3384847,4,7
2023-02-02 22:33:27.189607312+00:00,A0013,43.2512066::-7.3386054,6,5
2023-02-02 23:19:36.498380799+00:00,A0013,43.2512209::-7.3385146,2,8
2023-02-03 06:22:47.587733860+00:00,A0013,43.2512346::-7.3384164,4,7
2023-02-03 10:47:54.861633254+00:00,A0013,43.2512765::-7.3383506,11,6
2023-02-03 10:56:38.437912653+00:00,A0013,43.2512227::-7.3384374,8,7
2023-02-03 11:16:52.215836949+00:00,A0013,43.2480163::-7.3432059,5,8
2023-02-03 11:30:28.522479951+00:00,A0013,43.2466916::-7.343897,17,8
2023-02-03 11:45:34.898862245+00:00,A0013,43.2469863::-7.3438041,19,8
2023-02-03 12:01:13.693505489+00:00,A0013,43.2469521::-7.3437778,7,7
2023-02-03 12:16:52.530529005+00:00,A0013,43.246679::-7.3439346,5,8
2023-02-03 12:32:09.533410598+00:00,A0013,43.2468387::-7.3440164,6,8
2023-02-03 12:47:53.536195791+00:00,A0013,43.2466086::-7.3442048,6,7
2023-02-03 13:03:59.817049452+00:00,A0013,43.2468801::-7.3439468,9,7
2023-02-03 13:44:25.017037643+00:00,A0013,43.2466326::-7.3436028,5,9
2023-02-03 13:55:30.578002081+00:00,A0013,43.2468105::-7.3435581,12,9
2023-02-03 15:22:53.073967774+00:00,A0013,43.2470794::-7.3430591,7,9
2023-02-03 15:31:58.375402841+00:00,A0013,43.2465235::-7.3440687,13,9
2023-02-03 15:53:53.049733170+00:00,A0013,43.2466161::-7.343954,10,9
2023-02-03 16:09:31.515667164+00:00,A0013,43.2470679::-7.3436419,3,7
2023-02-03 16:41:47.496881995+00:00,A0013,43.246605::-7.3437331,10,7
2023-02-03 16:57:21.530155438+00:00,A0013,43.2467325::-7.3441917,5,7
2023-02-03 17:46:05.972676105+00:00,A0013,43.2467051::-7.3433257,9,7
2023-02-03 18:08:19.518853555+00:00,A0013,43.2507144::-7.3423329,7,7
2023-02-03 18:17:05.539197369+00:00,A0013,43.2518403::-7.3409982,3,7
2023-02-03 18:33:39.338466944+00:00,A0013,43.252118::-7.3385459,5,5
2023-02-03 18:49:53.406364598+00:00,A0013,43.2512269::-7.3385182,5,6
2023-02-03 20:22:36.078521427+00:00,A0013,43.2510671::-7.3377917,22,5
2023-02-03 22:16:22.433654241+00:00,A0013,43.2512313::-7.3385118,6,7
2023-02-03 22:36:44.642118415+00:00,A0013,43.2512426::-7.3383925,3,7
2023-02-04 01:23:59.288360676+00:00,A0013,43.2510914::-7.3385447,3,6
2023-02-04 03:39:55.473989697+00:00,A0013,43.251164::-7.3384769,24,4
2023-02-04 03:56:23.940548715+00:00,A0013,43.2512855::-7.3385132,2,7
2023-02-04 10:28:45.290599764+00:00,A0013,43.2512971::-7.3385256,5,7
2023-02-04 10:47:50.516269046+00:00,A0013,43.2519779::-7.3376071,5,8
2023-02-04 11:38:12.170278529+00:00,A0013,43.2517904::-7.3375539,6,8
2023-02-04 12:10:03.689589621+00:00,A0013,43.2518112::-7.3375493,11,8
2023-02-04 12:18:35.551765209+00:00,A0013,43.2517456::-7.3376114,5,9
2023-02-04 13:16:22.354208664+00:00,A0013,43.2517471::-7.3373266,9,8
2023-02-04 14:29:41.343459580+00:00,A0013,43.2515493::-7.3377357,11,9
2023-02-04 16:41:41.651199401+00:00,A0013,43.2518914::-7.3375144,9,7
2023-02-04 17:06:50.015417327+00:00,A0013,43.2517033::-7.3376331,4,8
2023-02-04 17:38:59.837192106+00:00,A0013,43.2517873::-7.3372446,5,7
2023-02-04 18:04:14.451366649+00:00,A0013,43.2516999::-7.3377866,6,7
2023-02-04 18:18:23.372986105+00:00,A0013,43.2516537::-7.3375137,8,8
2023-02-04 18:27:06.180588189+00:00,A0013,43.2516885::-7.3375885,8,8
2023-02-04 18:57:18.469130711+00:00,A0013,43.2519622::-7.337819,16,8
2023-02-04 19:09:29.914422596+00:00,A0013,43.2517874::-7.3376134,12,8
2023-02-04 19:25:37.370426349+00:00,A0013,43.251474::-7.3376619,8,8
2023-02-04 19:33:50.872883886+00:00,A0013,43.2515242::-7.3374383,25,8
2023-02-04 19:54:02.669125403+00:00,A0013,43.2513374::-7.3375816,9,8
2023-02-04 23:25:03.497958309+00:00,A0013,43.2517372::-7.3376486,3,6
2023-02-04 23:48:05.451268034+00:00,A0013,43.2518699::-7.3375883,4,8
2023-02-05 01:46:44.733194565+00:00,A0013,43.2515202::-7.3376434,2,8
2023-02-05 01:55:05.556540580+00:00,A0013,43.251616::-7.3373439,4,8
2023-02-05 07:34:14.935796586+00:00,A0013,43.2511978::-7.3385062,5,5
2023-02-05 08:02:23.337811787+00:00,A0013,43.2511929::-7.3385908,4,8
2023-02-05 09:14:36.412009449+00:00,A0013,43.251997::-7.3374814,3,6
2023-02-05 09:30:24.391055059+00:00,A0013,43.252013::-7.3368899,3,7
2023-02-05 09:45:59.481349739+00:00,A0013,43.2518816::-7.3369867,3,9
2023-02-05 10:01:10.980972153+00:00,A0013,43.2521252::-7.3376974,8,8
2023-02-05 10:20:31.676980680+00:00,A0013,43.2520345::-7.3368488,3,8
2023-02-05 10:48:50.750613701+00:00,A0013,43.2520451::-7.3369416,13,8
2023-02-05 11:04:04.778854303+00:00,A0013,43.2517184::-7.3369469,17,8
2023-02-05 11:19:13.788517452+00:00,A0013,43.2519599::-7.3368538,15,8
2023-02-05 11:38:52.889459567+00:00,A0013,43.2520127::-7.3369227,4,8
2023-02-05 12:55:49.014213853+00:00,A0013,43.2520707::-7.3367866,6,7
2023-02-05 13:11:22.944659896+00:00,A0013,43.2519393::-7.3369505,6,9
2023-02-05 13:34:04.193933719+00:00,A0013,43.2523665::-7.3369279,16,9
2023-02-05 13:42:24.107168131+00:00,A0013,43.2518317::-7.3377333,7,8
2023-02-05 14:07:46.189960072+00:00,A0013,43.2521927::-7.3371924,6,7
2023-02-05 14:15:53.057949444+00:00,A0013,43.2520453::-7.3368589,5,8
2023-02-05 15:25:43.936991861+00:00,A0013,43.2521098::-7.3373963,12,7
2023-02-05 15:57:53.776008534+00:00,A0013,43.2520847::-7.3372873,7,8
2023-02-05 16:13:26.074543666+00:00,A0013,43.2520369::-7.3368945,8,8
2023-02-05 16:51:11.298512424+00:00,A0013,43.2511746::-7.337437,14,8
